,dataset,runNum,LS,eventNum
36,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,10993,94049080
0,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,6518,55760792
1,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,6778,57990484
2,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,1895,16211438
3,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,12770,109258744
4,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,15723,134520647
5,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,11153,95419468
6,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,19,162558
7,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,25359,216963079
8,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,5027,43010322
9,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,24,202338
10,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,646,5520865
11,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,17634,150870114
12,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,25337,216775445
13,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,9401,80434317
14,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,4929,42172075
15,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,1297,11095552
16,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,5112,43736965
17,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,11546,98785603
18,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,11951,102246651
19,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,23837,203941600
20,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,14320,122517234
21,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,12460,106600985
22,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,21473,183718441
23,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,993,8493007
24,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,18885,161572113
25,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,12874,110143430
26,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,14643,125281166
27,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,22099,189075542
28,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,21215,181513674
29,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,8883,75998136
30,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,2450,20955608
31,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,533,4559307
32,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,13981,119618149
33,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,8714,74548477
34,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,4746,40601081
35,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,10089,86316759
36,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,12036,102977113
37,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,16673,142648031
0,bkg_2018_ZJets_ZJetsNuNu_HT2500toInf,1,478,3136845
0,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,17724,151640888
1,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,16629,142274908
2,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,5660,48422992
3,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,5802,49637946
4,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,14904,127511795
5,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,17780,152120217
6,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,6060,51842988
7,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,15570,133208614
8,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,25193,215542759
9,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,10659,91191836
10,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,11352,97125363
11,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,14746,126159765
12,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,10360,88635108
13,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,11961,102337689
14,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,10742,91902462
15,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,12890,110278832
16,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,13663,116897001
17,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,24756,211809804
18,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,22904,195963205
19,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,20988,179567363
20,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,19268,164851478
21,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,5842,49978618
22,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,23797,203606632
23,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,4459,38146157
24,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,17470,149471895
25,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,5189,44396387
26,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,13481,115336821
27,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,5877,50280168
28,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,21496,183918740
29,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,6454,55211934
30,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,1729,14789629
31,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,1720,14708378
32,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,9806,83898821
33,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,9453,80871974
34,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,6749,57735999
35,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,11441,97883535
36,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,6553,56062718
37,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,6659,56971326
38,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,9941,85048903
39,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,21865,187073614
40,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,8752,74879016
41,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,4691,40128193
42,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,8178,69966044
43,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,9727,83219189
44,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,17706,151488745
45,bkg_2018_ZJets_ZJetsNuNu_HT400to600,1,24769,211923425
0,bkg_2018_ZJets_ZJetsNuNu_HT100to200,1,1626,15190340
0,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,13146,120609135
1,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,1589,14574604
2,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,13895,127484984
3,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,23485,215467984
4,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,15879,145687764
5,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,10016,91892631
6,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,5339,48983017
7,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,5785,53076467
8,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,5446,49961094
9,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,16108,147788590
10,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,24822,227737536
11,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,4137,37952009
12,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,4919,45127567
0,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,10695,98125936
1,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,862,7901418
2,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,2854,26184058
3,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,18069,165780727
4,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,9349,85769169
5,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,10156,93180245
6,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,11233,103060527
7,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,5736,52619742
8,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,8981,82398635
9,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,6502,59652064
10,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,6707,61535458
11,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,4442,40749712
12,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,16551,151852881
13,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,7601,69735295
14,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,12754,117009757
15,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,17974,164905000
16,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,25446,233464224
17,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,20784,190688361
18,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,22353,205085822
19,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,9623,88287091
20,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,9617,88235012
21,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,12033,110402539
22,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,23245,213263872
23,bkg_2018_ZJets_ZJetsNuNu_HT200to400,1,13750,126152901
0,bkg_2018_WJets_WJetsLNu_HT600to800,1,8763,79037900
1,bkg_2018_WJets_WJetsLNu_HT600to800,1,7485,67512724
2,bkg_2018_WJets_WJetsLNu_HT600to800,1,9235,83296196
3,bkg_2018_WJets_WJetsLNu_HT600to800,1,1539,13880970
4,bkg_2018_WJets_WJetsLNu_HT600to800,1,6235,56233626
5,bkg_2018_WJets_WJetsLNu_HT600to800,1,1933,17430163
6,bkg_2018_WJets_WJetsLNu_HT600to800,1,7410,66833495
7,bkg_2018_WJets_WJetsLNu_HT600to800,1,5134,46306457
8,bkg_2018_WJets_WJetsLNu_HT600to800,1,653,5885585
9,bkg_2018_WJets_WJetsLNu_HT600to800,1,4341,39149718
10,bkg_2018_WJets_WJetsLNu_HT600to800,1,3066,27647908
11,bkg_2018_WJets_WJetsLNu_HT600to800,1,5005,45144870
12,bkg_2018_WJets_WJetsLNu_HT600to800,1,1734,15636758
13,bkg_2018_WJets_WJetsLNu_HT600to800,1,5986,53990880
14,bkg_2018_WJets_WJetsLNu_HT600to800,1,1370,12351668
15,bkg_2018_WJets_WJetsLNu_HT600to800,1,138,1239119
0,bkg_2018_WJets_WJetsLNu_HT600to800,1,5844,52712181
1,bkg_2018_WJets_WJetsLNu_HT600to800,1,8342,75241405
2,bkg_2018_WJets_WJetsLNu_HT600to800,1,293,2642515
3,bkg_2018_WJets_WJetsLNu_HT600to800,1,6627,59766891
4,bkg_2018_WJets_WJetsLNu_HT600to800,1,8355,75353664
5,bkg_2018_WJets_WJetsLNu_HT600to800,1,7529,67905576
6,bkg_2018_WJets_WJetsLNu_HT600to800,1,4545,40991121
7,bkg_2018_WJets_WJetsLNu_HT600to800,1,9825,88614030
8,bkg_2018_WJets_WJetsLNu_HT600to800,1,7698,69429411
9,bkg_2018_WJets_WJetsLNu_HT600to800,1,3433,30957184
10,bkg_2018_WJets_WJetsLNu_HT600to800,1,7023,63346831
11,bkg_2018_WJets_WJetsLNu_HT600to800,1,7046,63548029
12,bkg_2018_WJets_WJetsLNu_HT600to800,1,9495,85644383
13,bkg_2018_WJets_WJetsLNu_HT600to800,1,9163,82650102
14,bkg_2018_WJets_WJetsLNu_HT600to800,1,4158,37504546
15,bkg_2018_WJets_WJetsLNu_HT600to800,1,2683,24193213
16,bkg_2018_WJets_WJetsLNu_HT600to800,1,4058,36595776
0,bkg_2018_WJets_WJetsLNu_HT800to1200,1,10559,87255898
1,bkg_2018_WJets_WJetsLNu_HT800to1200,1,6616,54666843
2,bkg_2018_WJets_WJetsLNu_HT800to1200,1,3198,26425419
3,bkg_2018_WJets_WJetsLNu_HT800to1200,1,6738,55682776
4,bkg_2018_WJets_WJetsLNu_HT800to1200,1,4452,36790234
5,bkg_2018_WJets_WJetsLNu_HT800to1200,1,10712,88518931
6,bkg_2018_WJets_WJetsLNu_HT800to1200,1,4418,36506723
7,bkg_2018_WJets_WJetsLNu_HT800to1200,1,1319,10899060
8,bkg_2018_WJets_WJetsLNu_HT800to1200,1,3546,29299920
9,bkg_2018_WJets_WJetsLNu_HT800to1200,1,8605,71103556
10,bkg_2018_WJets_WJetsLNu_HT800to1200,1,2567,21211170
11,bkg_2018_WJets_WJetsLNu_HT800to1200,1,6644,54902155
12,bkg_2018_WJets_WJetsLNu_HT800to1200,1,3236,26742076
13,bkg_2018_WJets_WJetsLNu_HT800to1200,1,3823,31591395
14,bkg_2018_WJets_WJetsLNu_HT800to1200,1,5552,45874969
15,bkg_2018_WJets_WJetsLNu_HT800to1200,1,1946,16075924
16,bkg_2018_WJets_WJetsLNu_HT800to1200,1,1864,15398654
17,bkg_2018_WJets_WJetsLNu_HT800to1200,1,1066,8807470
18,bkg_2018_WJets_WJetsLNu_HT800to1200,1,1387,11459706
19,bkg_2018_WJets_WJetsLNu_HT800to1200,1,10225,84491764
20,bkg_2018_WJets_WJetsLNu_HT800to1200,1,4298,35513823
21,bkg_2018_WJets_WJetsLNu_HT800to1200,1,3525,29126840
0,bkg_2018_WJets_WJetsLNu_HT800to1200,1,9308,76915898
1,bkg_2018_WJets_WJetsLNu_HT800to1200,1,4860,40154782
2,bkg_2018_WJets_WJetsLNu_HT800to1200,1,1116,9221548
3,bkg_2018_WJets_WJetsLNu_HT800to1200,1,7450,61559710
4,bkg_2018_WJets_WJetsLNu_HT800to1200,1,4451,36775976
5,bkg_2018_WJets_WJetsLNu_HT800to1200,1,7909,65356905
6,bkg_2018_WJets_WJetsLNu_HT800to1200,1,10452,86374727
7,bkg_2018_WJets_WJetsLNu_HT800to1200,1,1155,9541171
8,bkg_2018_WJets_WJetsLNu_HT800to1200,1,412,3398218
9,bkg_2018_WJets_WJetsLNu_HT800to1200,1,2475,20446646
10,bkg_2018_WJets_WJetsLNu_HT800to1200,1,2916,24090949
11,bkg_2018_WJets_WJetsLNu_HT800to1200,1,3840,31726239
12,bkg_2018_WJets_WJetsLNu_HT800to1200,1,3840,31730772
13,bkg_2018_WJets_WJetsLNu_HT800to1200,1,7849,64862900
0,bkg_2018_WJets_WJetsLNu_HT200to400,1,7647,54965154
1,bkg_2018_WJets_WJetsLNu_HT200to400,1,21693,155922342
2,bkg_2018_WJets_WJetsLNu_HT200to400,1,4646,33389954
3,bkg_2018_WJets_WJetsLNu_HT200to400,1,28796,206982125
4,bkg_2018_WJets_WJetsLNu_HT200to400,1,46380,333377131
5,bkg_2018_WJets_WJetsLNu_HT200to400,1,2132,15318811
6,bkg_2018_WJets_WJetsLNu_HT200to400,1,2988,21471512
7,bkg_2018_WJets_WJetsLNu_HT200to400,1,13683,98347169
8,bkg_2018_WJets_WJetsLNu_HT200to400,1,57665,414495622
9,bkg_2018_WJets_WJetsLNu_HT200to400,1,72658,522264321
10,bkg_2018_WJets_WJetsLNu_HT200to400,1,77478,556908650
11,bkg_2018_WJets_WJetsLNu_HT200to400,1,62875,451944750
12,bkg_2018_WJets_WJetsLNu_HT200to400,1,72052,517905519
13,bkg_2018_WJets_WJetsLNu_HT200to400,1,76951,553116680
14,bkg_2018_WJets_WJetsLNu_HT200to400,1,74625,536400461
15,bkg_2018_WJets_WJetsLNu_HT200to400,1,78891,567063121
16,bkg_2018_WJets_WJetsLNu_HT200to400,1,14486,104123612
0,bkg_2018_WJets_WJetsLNu_HT400to600,1,2797,24568012
1,bkg_2018_WJets_WJetsLNu_HT400to600,1,2933,25761473
2,bkg_2018_WJets_WJetsLNu_HT400to600,1,7547,66285760
3,bkg_2018_WJets_WJetsLNu_HT400to600,1,6976,61274961
4,bkg_2018_WJets_WJetsLNu_HT400to600,1,5066,44498753
5,bkg_2018_WJets_WJetsLNu_HT400to600,1,4277,37561664
6,bkg_2018_WJets_WJetsLNu_HT400to600,1,5464,47992773
7,bkg_2018_WJets_WJetsLNu_HT400to600,1,4514,39645712
8,bkg_2018_WJets_WJetsLNu_HT400to600,1,7549,66306809
9,bkg_2018_WJets_WJetsLNu_HT400to600,1,7031,61758475
10,bkg_2018_WJets_WJetsLNu_HT400to600,1,3579,31429785
11,bkg_2018_WJets_WJetsLNu_HT400to600,1,9847,86489526
12,bkg_2018_WJets_WJetsLNu_HT400to600,1,2359,20714670
13,bkg_2018_WJets_WJetsLNu_HT400to600,1,1689,14834382
14,bkg_2018_WJets_WJetsLNu_HT400to600,1,3841,33737585
15,bkg_2018_WJets_WJetsLNu_HT400to600,1,3086,27104193
16,bkg_2018_WJets_WJetsLNu_HT400to600,1,8053,70731570
17,bkg_2018_WJets_WJetsLNu_HT400to600,1,4522,39716575
18,bkg_2018_WJets_WJetsLNu_HT400to600,1,4904,43071156
19,bkg_2018_WJets_WJetsLNu_HT400to600,1,611,5365944
20,bkg_2018_WJets_WJetsLNu_HT400to600,1,1857,16303807
21,bkg_2018_WJets_WJetsLNu_HT400to600,1,3194,28050833
22,bkg_2018_WJets_WJetsLNu_HT400to600,1,8443,74159076
0,bkg_2018_WJets_WJetsLNu_HT200to400,1,52526,377550682
1,bkg_2018_WJets_WJetsLNu_HT200to400,1,290,2084485
2,bkg_2018_WJets_WJetsLNu_HT200to400,1,1119,8039250
3,bkg_2018_WJets_WJetsLNu_HT200to400,1,78695,565658271
4,bkg_2018_WJets_WJetsLNu_HT200to400,1,26683,191794641
5,bkg_2018_WJets_WJetsLNu_HT200to400,1,71894,516767463
6,bkg_2018_WJets_WJetsLNu_HT200to400,1,779,5598954
7,bkg_2018_WJets_WJetsLNu_HT200to400,1,66,473034
8,bkg_2018_WJets_WJetsLNu_HT200to400,1,797,5725737
9,bkg_2018_WJets_WJetsLNu_HT200to400,1,34244,246140752
10,bkg_2018_WJets_WJetsLNu_HT200to400,1,75817,544966113
11,bkg_2018_WJets_WJetsLNu_HT200to400,1,73637,529301062
12,bkg_2018_WJets_WJetsLNu_HT200to400,1,76708,551372897
13,bkg_2018_WJets_WJetsLNu_HT200to400,1,80895,581472666
14,bkg_2018_WJets_WJetsLNu_HT200to400,1,68720,493957390
15,bkg_2018_WJets_WJetsLNu_HT200to400,1,67710,486695964
0,bkg_2018_WJets_WJetsLNu_HT2500toInf,1,2612,15000721
0,bkg_2018_WJets_WJetsLNu_HT200to400,1,66665,479186649
1,bkg_2018_WJets_WJetsLNu_HT200to400,1,23744,170667469
2,bkg_2018_WJets_WJetsLNu_HT200to400,1,42623,306369100
3,bkg_2018_WJets_WJetsLNu_HT200to400,1,4364,31363055
4,bkg_2018_WJets_WJetsLNu_HT200to400,1,69643,500590001
5,bkg_2018_WJets_WJetsLNu_HT200to400,1,5276,37923198
6,bkg_2018_WJets_WJetsLNu_HT200to400,1,60573,435397190
7,bkg_2018_WJets_WJetsLNu_HT200to400,1,70951,509989305
8,bkg_2018_WJets_WJetsLNu_HT200to400,1,70328,505510511
9,bkg_2018_WJets_WJetsLNu_HT200to400,1,21245,152706337
10,bkg_2018_WJets_WJetsLNu_HT200to400,1,33642,241813184
11,bkg_2018_WJets_WJetsLNu_HT200to400,1,8728,62729878
12,bkg_2018_WJets_WJetsLNu_HT200to400,1,9087,65314190
13,bkg_2018_WJets_WJetsLNu_HT200to400,1,42015,301997315
14,bkg_2018_WJets_WJetsLNu_HT200to400,1,25548,183637308
15,bkg_2018_WJets_WJetsLNu_HT200to400,1,48806,350812496
0,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,7429,61868567
1,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,8694,72401276
2,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,3161,26317719
3,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,528,4396928
4,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,3989,33213611
0,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,4276,35602475
1,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,3619,30134788
2,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,546,4546088
3,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,5532,46062867
4,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,2095,17441240
5,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,2241,18656006
6,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,833,6935793
7,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,2188,18218646
8,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,9010,75032163
0,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,7505,62498768
1,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,9482,78959021
2,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,5994,49915071
3,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,3874,32259017
4,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,4268,35543466
5,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,4890,40723332
6,bkg_2018_WJets_WJetsLNu_HT1200to2500,1,7120,59291049
